t,marker,frame_idx,goal_pos.shoulder_pan,goal_pos.shoulder_lift,goal_pos.elbow_flex,goal_pos.wrist_flex,goal_pos.wrist_roll,goal_pos.gripper,pos.shoulder_pan,pos.shoulder_lift,pos.elbow_flex,pos.wrist_flex,pos.wrist_roll,pos.gripper,vel.shoulder_pan,vel.shoulder_lift,vel.elbow_flex,vel.wrist_flex,vel.wrist_roll,vel.gripper,load.shoulder_pan,load.shoulder_lift,load.elbow_flex,load.wrist_flex,load.wrist_roll,load.gripper,volt.shoulder_pan,volt.shoulder_lift,volt.elbow_flex,volt.wrist_flex,volt.wrist_roll,volt.gripper,temp.shoulder_pan,temp.shoulder_lift,temp.elbow_flex,temp.wrist_flex,temp.wrist_roll,temp.gripper,curr.shoulder_pan,curr.shoulder_lift,curr.elbow_flex,curr.wrist_flex,curr.wrist_roll,curr.gripper,goal2.shoulder_pan,goal2.shoulder_lift,goal2.elbow_flex,goal2.wrist_flex,goal2.wrist_roll,goal2.gripper
5.852,,175,-46.94505494505494,-13.45054945054945,-24.263736263736263,84.96703296703296,12.43956043956044,2.562170308967596,1695,1651,2339,2887,2187,1478,0,0,0,0,0,0,29,-37,-125,23,23,-51,122,124,122,125,121,124,43,44,43,46,44,45,2,4,36,0,0,5,0,0,0,0,0,0
5.8854,,176,-44.65934065934066,-13.538461538461538,-24.263736263736263,84.96703296703296,12.43956043956044,2.4868123587038435,1697,1651,2339,2887,2187,1478,50,0,0,0,0,0,102,-44,-125,23,23,-51,122,124,122,125,121,124,43,44,43,46,44,45,12,5,37,0,1,6,0,0,0,0,0,0
5.9189,,177,-42.1978021978022,-13.626373626373626,-24.263736263736263,84.79120879120879,12.43956043956044,2.4868123587038435,1702,1651,2339,2887,2187,1478,150,0,0,0,0,0,181,-48,-125,23,23,-55,122,124,122,125,121,124,43,44,43,46,44,45,26,4,36,0,0,7,0,0,0,0,0,0
5.9523,,178,-39.38461538461539,-13.626373626373626,-24.263736263736263,84.79120879120879,12.527472527472527,2.4868123587038435,1715,1651,2339,2887,2187,1478,300,0,0,0,0,0,153,-51,-125,0,23,-55,122,124,122,125,121,124,43,44,43,46,44,45,28,7,37,0,1,7,0,0,0,0,0,0
5.9857,,179,-36.13186813186813,-13.626373626373626,-24.263736263736263,84.79120879120879,12.527472527472527,2.4868123587038435,1732,1651,2339,2887,2187,1478,550,0,0,0,0,0,286,-51,-125,0,27,-55,122,124,122,125,121,124,43,44,44,46,44,45,40,5,37,0,1,8,0,0,0,0,0,0
6.0192,,180,-32.527472527472526,-13.45054945054945,-24.263736263736263,84.61538461538461,12.527472527472527,2.4868123587038435,1753,1651,2339,2887,2187,1478,550,0,0,0,0,0,252,-51,-125,0,27,-55,122,124,122,125,121,124,43,44,43,46,44,45,58,6,37,0,1,7,0,0,0,0,0,0
6.0526,,181,-28.307692307692307,-13.274725274725276,-24.35164835164835,84.52747252747253,12.527472527472527,2.4868123587038435,1777,1651,2339,2887,2187,1478,650,0,0,0,0,0,314,-44,-125,-23,27,-55,122,124,122,125,121,124,43,44,44,46,44,45,65,4,37,0,1,8,0,0,0,0,0,0
6.086,,182,-24.087912087912088,-13.098901098901099,-24.35164835164835,84.52747252747253,12.527472527472527,2.4868123587038435,1804,1651,2339,2887,2187,1478,800,0,0,0,0,0,373,-37,-129,-27,27,-55,121,124,122,124,121,123,43,44,43,46,44,45,83,2,39,1,1,6,0,0,0,0,0,0
6.1194,,183,-20.21978021978022,-12.923076923076923,-24.35164835164835,84.52747252747253,12.527472527472527,2.562170308967596,1837,1651,2339,2887,2187,1478,900,0,0,0,0,0,424,-30,-129,-27,27,-55,121,124,122,124,121,123,43,44,43,46,44,45,97,2,39,0,2,6,0,0,0,0,0,0
6.1528,,184,-16.703296703296704,-12.923076923076923,-24.35164835164835,84.43956043956044,12.527472527472527,2.562170308967596,1875,1651,2339,2887,2187,1478,1100,0,0,0,0,0,447,-23,-129,-27,27,-51,121,124,122,124,121,123,43,44,43,46,44,45,97,0,39,1,1,5,0,0,0,0,0,0
6.1862,,185,-13.098901098901099,-12.835164835164836,-24.35164835164835,84.43956043956044,12.527472527472527,2.562170308967596,1915,1651,2339,2887,2187,1478,1150,0,0,0,0,0,451,-23,-129,-30,27,-51,121,124,122,124,121,123,43,44,43,46,44,45,90,1,39,2,1,4,0,0,0,0,0,0
6.2196,,186,-9.494505494505495,-12.923076923076923,-24.35164835164835,84.43956043956044,12.527472527472527,2.562170308967596,1956,1653,2339,2887,2187,1478,1300,50,0,0,0,0,473,-23,-129,-30,27,-51,121,124,122,125,121,123,43,44,43,46,44,45,64,1,38,1,0,5,0,0,0,0,0,0
6.253,,187,-5.978021978021978,-13.098901098901099,-24.35164835164835,84.43956043956044,12.43956043956044,2.562170308967596,1999,1653,2339,2887,2187,1478,1300,50,0,0,0,0,462,-30,-129,-30,27,-51,121,124,122,125,121,123,43,44,43,46,44,45,46,2,38,1,0,4,0,0,0,0,0,0
6.2863,,188,-2.901098901098901,-13.274725274725276,-24.439560439560438,84.43956043956044,12.43956043956044,2.562170308967596,2041,1653,2339,2887,2187,1478,1250,0,0,0,0,0,451,-37,-129,-30,23,-51,121,124,122,125,121,123,43,44,43,46,44,45,28,3,39,1,0,5,0,0,0,0,0,0
6.3197,,189,-0.17582417582417584,-13.45054945054945,-24.439560439560438,84.43956043956044,12.43956043956044,2.562170308967596,2082,1653,2339,2887,2187,1478,1250,0,0,0,0,0,425,-44,-132,-30,23,-51,121,124,122,125,121,123,43,44,43,46,44,45,41,5,40,1,0,4,0,0,0,0,0,0
6.3531,,190,2.901098901098901,-13.538461538461538,-24.439560439560438,84.43956043956044,12.43956043956044,2.562170308967596,2121,1653,2339,2887,2187,1478,1150,0,0,0,0,0,429,-51,-132,-30,23,-51,121,124,122,125,121,123,43,44,43,46,44,45,37,6,40,2,0,5,0,0,0,0,0,0
6.3865,,191,5.978021978021978,-13.626373626373626,-24.439560439560438,84.43956043956044,12.43956043956044,2.562170308967596,2160,1653,2339,2887,2187,1478,1150,0,0,0,0,0,407,-55,-132,-30,23,-51,122,124,122,125,121,124,43,44,43,46,44,45,47,7,41,2,1,4,0,0,0,0,0,0
6.4199,,192,8.791208791208792,-13.626373626373626,-24.439560439560438,84.43956043956044,12.43956043956044,2.562170308967596,2195,1653,2339,2887,2187,1478,1150,0,0,0,0,0,392,-58,-132,-30,23,-51,122,124,122,125,121,123,43,44,43,46,44,45,45,8,40,1,0,5,0,0,0,0,0,0
6.4533,,193,11.692307692307692,-13.714285714285714,-24.439560439560438,84.43956043956044,12.43956043956044,2.562170308967596,2232,1653,2339,2887,2187,1478,1050,0,0,0,0,0,373,-58,-132,-30,23,-51,121,124,122,125,121,123,43,44,44,46,44,45,40,8,41,2,1,5,0,0,0,0,0,0
6.4867,,194,14.505494505494505,-13.714285714285714,-24.439560439560438,84.43956043956044,12.43956043956044,2.562170308967596,2268,1653,2339,2887,2187,1478,1100,0,0,0,0,0,357,-62,-132,-30,23,-51,122,124,122,125,121,123,43,44,43,46,44,45,48,9,42,1,0,6,0,0,0,0,0,0
6.5201,,195,17.142857142857142,-13.802197802197803,-24.439560439560438,84.43956043956044,12.43956043956044,2.562170308967596,2300,1653,2339,2887,2187,1478,1000,0,0,0,0,0,288,-62,-132,-30,23,-51,122,124,122,125,121,124,43,44,43,46,44,45,43,9,40,1,0,5,0,0,0,0,0,0
6.5535,,196,19.78021978021978,-13.802197802197803,-24.439560439560438,84.43956043956044,12.43956043956044,2.562170308967596,2335,1653,2339,2887,2187,1478,1000,0,0,0,0,0,361,-65,-132,-30,23,-51,122,124,122,125,121,123,43,44,43,46,44,45,46,10,42,1,0,6,0,0,0,0,0,0
6.587,,197,22.32967032967033,-13.802197802197803,-24.439560439560438,84.43956043956044,12.43956043956044,2.562170308967596,2368,1653,2339,2887,2187,1478,950,0,0,0,0,0,342,-65,-132,-30,23,-51,122,124,122,125,121,123,43,44,43,46,44,45,57,10,41,2,1,6,0,0,0,0,0,0
6.6203,,198,24.615384615384617,-13.89010989010989,-24.52747252747253,84.43956043956044,12.43956043956044,2.562170308967596,2400,1653,2339,2887,2187,1478,1000,0,0,0,0,0,412,-65,-132,-30,23,-51,122,124,122,125,121,123,43,44,43,46,44,45,38,10,41,1,0,6,0,0,0,0,0,0
6.6537,,199,26.725274725274726,-13.89010989010989,-24.52747252747253,84.43956043956044,12.43956043956044,2.562170308967596,2430,1653,2339,2887,2187,1478,900,0,0,0,0,0,333,-69,-136,-30,23,-51,122,124,122,124,121,123,43,44,43,46,44,45,40,11,43,1,0,6,0,0,0,0,0,0
6.6871,,200,28.747252747252748,-13.89010989010989,-24.52747252747253,84.43956043956044,12.43956043956044,2.562170308967596,2461,1653,2339,2887,2187,1478,900,0,0,0,0,0,305,-69,-136,-30,23,-51,122,124,122,125,121,123,43,44,43,46,44,45,34,11,43,1,1,4,0,0,0,0,0,0
6.7205,,201,30.945054945054945,-13.978021978021978,-24.52747252747253,84.43956043956044,12.43956043956044,2.562170308967596,2490,1653,2339,2887,2188,1478,900,0,0,0,50,0,279,-69,-136,-30,0,-51,122,124,122,125,121,123,43,44,43,46,44,45,45,11,43,1,0,5,0,0,0,0,0,0
6.754,,202,33.142857142857146,-14.32967032967033,-24.52747252747253,84.43956043956044,12.43956043956044,2.562170308967596,2515,1653,2339,2887,2188,1478,850,0,0,0,0,0,264,-72,-136,-30,0,-51,122,124,122,125,121,123,43,44,43,46,44,45,36,13,43,1,0,5,0,0,0,0,0,0
6.7874,,203,35.252747252747255,-14.593406593406593,-24.52747252747253,84.43956043956044,12.43956043956044,2.562170308967596,2542,1653,2339,2887,2188,1478,800,0,0,0,0,0,254,-96,-136,-30,0,-51,122,124,122,125,121,123,43,44,43,46,44,45,34,20,43,1,0,5,0,0,0,0,0,0
6.8208,,204,37.0989010989011,-14.76923076923077,-24.52747252747253,84.43956043956044,12.43956043956044,2.562170308967596,2567,1653,2339,2887,2188,1478,700,0,0,0,0,0,273,-97,-136,-30,0,-51,121,124,122,125,121,123,43,44,44,46,44,45,27,25,43,1,0,5,0,0,0,0,0,0
6.8543,,205,38.857142857142854,-15.12087912087912,-24.52747252747253,84.43956043956044,12.43956043956044,2.562170308967596,2592,1653,2339,2887,2188,1478,750,0,0,0,0,0,254,-104,-136,-30,0,-51,121,124,122,125,121,123,43,44,43,46,44,45,38,28,43,2,0,5,0,0,0,0,0,0
6.8878,,206,40.61538461538461,-15.472527472527473,-24.52747252747253,84.43956043956044,12.43956043956044,2.562170308967596,2616,1652,2339,2887,2188,1478,750,0,0,0,0,0,233,-118,-136,-30,0,-51,121,124,122,125,121,123,43,44,43,46,44,45,36,20,43,1,0,6,0,0,0,0,0,0
6.9213,,207,42.10989010989011,-15.648351648351648,-24.52747252747253,84.43956043956044,12.43956043956044,2.562170308967596,2639,1652,2339,2887,2188,1478,700,0,0,0,0,0,214,-129,-136,-30,0,-51,121,124,122,125,121,123,43,44,43,46,44,45,33,39,43,1,0,6,0,0,0,0,0,0
6.9548,,208,43.69230769230769,-16.175824175824175,-24.52747252747253,84.43956043956044,12.43956043956044,2.562170308967596,2662,1652,2339,2887,2188,1478,650,0,0,0,0,0,184,-136,-136,-30,0,-51,121,124,122,124,121,123,43,44,43,46,44,45,37,46,43,2,0,6,0,0,0,0,0,0
6.9881,,209,45.18681318681319,-16.615384615384617,-24.439560439560438,84.43956043956044,12.43956043956044,2.562170308967596,2683,1651,2339,2887,2188,1478,650,0,0,0,0,0,201,-170,-136,-30,0,-51,121,124,122,124,121,123,43,44,43,46,44,45,26,69,43,1,0,6,0,0,0,0,0,0
7.0215,,210,46.76923076923077,-16.791208791208792,-24.439560439560438,84.43956043956044,12.43956043956044,2.562170308967596,2701,1648,2339,2887,2188,1478,600,-50,0,0,0,0,271,-167,-132,-30,0,-51,122,124,122,124,121,123,43,44,43,46,44,45,21,60,40,1,0,6,0,0,0,0,0,0
7.055,,211,48.175824175824175,-17.406593406593405,-24.52747252747253,84.43956043956044,12.43956043956044,2.562170308967596,2721,1645,2339,2887,2188,1478,550,-150,0,0,0,0,175,-157,-132,-30,0,-51,121,124,122,124,121,123,42,44,43,46,44,45,25,53,41,1,0,6,0,0,0,0,0,0
7.0885,,212,49.582417582417584,-17.846153846153847,-24.439560439560438,84.43956043956044,12.43956043956044,2.562170308967596,2740,1640,2339,2887,2188,1478,550,-100,0,0,0,0,241,-83,-136,-30,0,-51,121,124,122,124,121,123,43,44,43,46,44,45,28,63,43,1,0,6,0,0,0,0,0,0
7.122,,213,50.81318681318681,-18.197802197802197,-24.439560439560438,84.52747252747253,12.43956043956044,2.562170308967596,2756,1634,2339,2887,2188,1478,500,-200,0,0,0,0,173,-180,-132,-30,0,-51,121,124,122,124,121,123,43,44,43,46,44,45,24,54,42,1,0,5,0,0,0,0,0,0
7.1555,,214,51.956043956043956,-18.813186813186814,-24.439560439560438,84.52747252747253,12.43956043956044,2.562170308967596,2773,1628,2339,2887,2188,1478,500,-200,0,0,0,0,241,-158,-132,-27,0,-51,121,124,122,125,121,123,43,44,43,46,44,45,22,43,41,0,0,5,0,0,0,0,0,0
7.189,,215,53.0989010989011,-19.252747252747252,-24.439560439560438,84.52747252747253,12.43956043956044,2.562170308967596,2790,1621,2339,2887,2188,1478,500,-200,0,0,0,0,137,-170,-132,-27,0,-51,121,124,122,125,121,124,43,44,43,46,44,45,13,37,41,0,0,5,0,0,0,0,0,0
7.2224,,216,54.32967032967033,-19.692307692307693,-24.439560439560438,84.52747252747253,12.43956043956044,2.562170308967596,2806,1614,2339,2887,2188,1478,450,-200,0,0,0,0,208,-150,-132,-27,0,-51,122,124,122,125,121,123,43,44,43,46,44,45,18,23,41,0,0,6,0,0,0,0,0,0
7.2558,,217,55.472527472527474,-20.307692307692307,-24.439560439560438,84.61538461538461,12.43956043956044,2.562170308967596,2820,1608,2339,2887,2188,1478,450,-200,0,0,0,0,201,-143,-132,-27,0,-51,122,124,122,125,121,124,43,44,43,46,44,45,15,35,40,1,0,5,0,0,0,0,0,0
7.2892,,218,56.527472527472526,-20.747252747252748,-24.439560439560438,84.7032967032967,12.43956043956044,2.562170308967596,2835,1601,2339,2887,2188,1478,450,-200,0,0,0,0,129,-83,-132,-23,0,-51,122,124,122,125,121,123,42,44,43,46,44,45,19,32,40,0,0,6,0,0,0,0,0,0
7.3226,,219,57.31868131868132,-21.01098901098901,-24.439560439560438,84.7032967032967,12.43956043956044,2.562170308967596,2849,1595,2339,2887,2188,1478,400,-200,0,0,0,0,115,-148,-132,0,0,-51,122,124,122,125,121,123,43,44,43,46,44,45,12,28,41,0,0,6,0,0,0,0,0,0
7.356,,220,57.934065934065934,-21.45054945054945,-24.439560439560438,84.7032967032967,12.43956043956044,2.562170308967596,2861,1589,2339,2888,2188,1478,400,-200,0,50,0,0,174,-132,-132,-23,0,-51,122,124,122,125,121,124,43,44,44,46,44,45,15,22,40,0,0,5,0,0,0,0,0,0
7.3894,,221,58.02197802197802,-21.626373626373628,-24.439560439560438,84.79120879120879,12.43956043956044,2.562170308967596,2873,1583,2339,2888,2188,1478,350,-150,0,0,0,0,60,-129,-132,-23,0,-51,122,124,122,125,121,124,43,44,43,46,44,45,15,20,41,0,0,5,0,0,0,0,0,0
7.4228,,222,58.02197802197802,-21.89010989010989,-24.439560439560438,84.79120879120879,12.43956043956044,2.562170308967596,2883,1578,2339,2888,2188,1478,300,-150,0,0,0,0,19,-122,-132,0,0,-51,122,124,122,125,121,124,43,44,44,46,44,45,5,22,42,0,0,5,0,0,0,0,0,0
7.4562,,223,58.02197802197802,-22.505494505494507,-24.35164835164835,84.87912087912088,12.43956043956044,2.562170308967596,2889,1574,2339,2888,2188,1478,250,-100,0,0,0,0,90,-115,-132,0,0,-51,122,124,122,125,121,124,42,44,43,46,44,45,2,23,41,0,0,6,0,0,0,0,0,0
7.4896,,224,57.84615384615385,-23.12087912087912,-24.35164835164835,84.87912087912088,12.0,2.562170308967596,2893,1569,2339,2888,2188,1478,150,-150,0,0,0,0,69,-134,-129,0,0,-51,122,124,122,125,121,124,43,44,43,46,44,45,6,23,38,0,0,5,0,0,0,0,0,0
7.523,,225,57.494505494505496,-23.912087912087912,-24.35164835164835,84.87912087912088,11.824175824175825,2.562170308967596,2896,1564,2339,2888,2188,1478,100,-150,0,0,0,0,51,-50,-129,0,-30,-51,122,124,122,125,121,124,42,44,44,46,44,45,4,27,38,0,2,5,0,0,0,0,0,0
7.5564,,226,57.23076923076923,-24.791208791208792,-24.35164835164835,84.87912087912088,11.648351648351648,2.562170308967596,2897,1559,2339,2888,2188,1478,50,-150,0,0,0,0,34,-151,-129,0,-37,-51,122,124,122,125,121,124,43,44,43,46,44,45,2,22,39,0,3,5,0,0,0,0,0,0
7.5898,,227,56.79120879120879,-25.75824175824176,-24.35164835164835,84.87912087912088,11.56043956043956,2.562170308967596,2897,1552,2339,2888,2187,1478,0,-200,0,0,-50,0,20,-182,-129,0,-44,-51,122,124,122,125,121,124,43,44,43,46,44,45,1,27,39,0,3,5,0,0,0,0,0,0
7.6232,,228,55.64835164835165,-26.725274725274726,-24.35164835164835,84.87912087912088,11.56043956043956,2.562170308967596,2897,1545,2339,2888,2187,1478,0,-200,0,0,0,0,-36,-194,-129,0,-44,-51,122,124,122,125,121,123,43,44,43,46,44,45,0,45,39,0,4,5,0,0,0,0,0,0
7.6566,,229,54.065934065934066,-27.78021978021978,-24.35164835164835,84.79120879120879,11.472527472527473,2.562170308967596,2896,1536,2339,2888,2187,1478,0,-200,0,0,0,0,-98,-195,-129,0,-44,-51,122,124,122,125,121,123,42,44,44,46,44,45,11,37,38,0,4,6,0,0,0,0,0,0
7.6901,,230,51.956043956043956,-29.01098901098901,-24.35164835164835,84.79120879120879,11.472527472527473,2.562170308967596,2892,1527,2339,2888,2187,1478,-50,-300,0,0,0,0,-147,-204,-129,0,-48,-51,122,124,122,125,121,123,43,44,43,46,44,45,21,34,39,0,5,5,0,0,0,0,0,0
7.7235,,231,49.582417582417584,-30.505494505494507,-24.35164835164835,84.87912087912088,11.472527472527473,2.562170308967596,2882,1516,2339,2888,2187,1478,-300,-300,0,0,0,0,-198,-208,-129,0,-48,-51,122,124,122,125,121,123,43,44,44,46,44,45,29,62,38,0,4,4,0,0,0,0,0,0
7.7571,,232,47.032967032967036,-31.912087912087912,-24.35164835164835,84.87912087912088,11.472527472527473,2.562170308967596,2867,1504,2338,2888,2187,1478,-400,-350,-50,0,0,0,-253,-162,-125,0,-48,-51,122,124,122,124,121,123,43,44,43,46,44,45,31,55,36,0,5,5,0,0,0,0,0,0
7.7907,,233,44.48351648351648,-33.31868131868132,-24.35164835164835,84.87912087912088,11.472527472527473,2.562170308967596,2849,1490,2338,2888,2187,1478,-500,-400,0,0,0,0,-204,-252,-125,0,-48,-51,121,124,122,124,121,123,43,44,43,46,44,45,35,41,37,0,5,5,0,0,0,0,0,0
7.8242,,234,41.75824175824176,-34.637362637362635,-24.35164835164835,84.87912087912088,11.296703296703297,2.562170308967596,2826,1475,2338,2888,2187,1478,-650,-400,0,0,0,0,-311,-167,-125,0,-48,-51,121,124,122,125,121,123,43,44,44,46,44,45,22,44,36,0,4,6,0,0,0,0,0,0
7.8576,,235,38.76923076923077,-36.043956043956044,-24.35164835164835,84.87912087912088,10.241758241758241,2.562170308967596,2801,1459,2338,2888,2187,1478,-750,-500,0,0,0,0,-325,-155,-125,0,-55,-51,121,124,122,125,121,123,43,44,43,46,44,45,20,28,36,0,8,6,0,0,0,0,0,0
7.8911,,236,35.78021978021978,-37.18681318681319,-24.35164835164835,84.87912087912088,8.043956043956044,2.562170308967596,2773,1443,2338,2888,2186,1478,-800,-450,0,0,0,0,-255,-180,-125,0,-119,-51,121,124,122,125,121,123,43,44,44,46,44,45,19,42,36,0,22,6,0,0,0,0,0,0
7.9245,,237,33.05494505494506,-38.24175824175824,-24.35164835164835,84.87912087912088,5.582417582417582,2.562170308967596,2745,1426,2338,2888,2178,1478,-800,-500,0,0,-250,0,-293,-244,-125,0,-188,-51,121,124,122,124,121,123,43,44,43,46,44,45,36,34,36,0,25,5,0,0,0,0,0,0
7.958,,238,30.505494505494507,-39.20879120879121,-24.35164835164835,84.79120879120879,3.4725274725274726,2.562170308967596,2715,1410,2338,2888,2164,1478,-900,-500,0,0,-350,0,-295,-225,-125,0,-153,-51,121,124,122,125,121,123,43,44,43,46,44,45,24,23,36,0,25,6,0,0,0,0,0,0
7.9915,,239,28.395604395604394,-40.0,-24.35164835164835,84.79120879120879,2.1538461538461537,2.562170308967596,2684,1394,2338,2888,2145,1478,-950,-500,0,0,-550,0,-283,-197,-125,0,-173,-51,121,124,122,125,121,123,43,44,43,46,44,45,14,13,36,0,20,5,0,0,0,0,0,0
8.025,,240,26.9010989010989,-40.61538461538461,-24.35164835164835,84.79120879120879,1.3626373626373627,2.562170308967596,2654,1380,2338,2888,2127,1478,-800,-450,0,0,-600,0,-261,-75,-125,0,-144,-51,121,124,122,125,121,123,43,44,43,46,44,45,11,13,37,0,20,5,0,0,0,0,0,0
8.0585,,241,25.582417582417584,-41.05494505494506,-24.35164835164835,84.79120879120879,0.5714285714285714,2.562170308967596,2623,1366,2337,2888,2108,1478,-900,-400,-50,0,-550,0,-199,-77,-122,0,-215,-51,122,124,122,125,121,123,43,44,43,46,44,45,7,15,35,0,12,5,0,0,0,0,0,0
8.092,,242,24.263736263736263,-41.67032967032967,-24.35164835164835,84.79120879120879,-0.21978021978021978,2.562170308967596,2599,1355,2337,2888,2094,1478,-800,-300,0,0,-400,0,-190,-127,-122,0,-193,-51,122,124,122,125,121,124,43,44,44,46,44,45,8,5,35,0,15,5,0,0,0,0,0,0
8.1255,,243,22.945054945054945,-42.285714285714285,-24.35164835164835,84.79120879120879,-1.098901098901099,2.562170308967596,2577,1343,2337,2888,2080,1478,-700,-300,0,0,-450,0,-245,-25,-122,0,-79,-51,122,124,122,125,121,124,43,44,43,46,44,45,4,5,35,0,10,5,0,0,0,0,0,0
8.159,,244,21.626373626373628,-43.07692307692308,-24.35164835164835,84.79120879120879,-1.8021978021978022,2.562170308967596,2560,1332,2337,2888,2070,1478,-600,-350,0,0,-350,0,-226,-89,-122,0,-162,-51,122,124,122,125,121,124,43,44,44,46,44,45,11,2,34,0,11,5,0,0,0,0,0,0
8.1924,,245,20.395604395604394,-44.043956043956044,-24.35164835164835,84.79120879120879,-2.1538461538461537,2.562170308967596,2541,1324,2337,2888,2058,1478,-500,-200,0,0,-300,0,-209,-91,-122,0,-125,-51,122,124,122,125,121,124,43,44,44,46,44,45,8,13,35,0,17,6,0,0,0,0,0,0
8.2259,,246,19.428571428571427,-44.92307692307692,-24.35164835164835,84.87912087912088,-2.4175824175824174,2.562170308967596,2522,1314,2336,2888,2048,1478,-650,-300,0,0,-300,0,-211,-120,-122,0,-120,-51,122,124,122,125,121,124,42,44,43,46,44,45,5,2,35,0,7,6,0,0,0,0,0,0
8.2594,,247,18.725274725274726,-45.714285714285715,-24.35164835164835,84.87912087912088,-2.5054945054945055,2.562170308967596,2506,1303,2334,2888,2040,1478,-450,-350,-50,0,-250,0,-181,-110,-115,0,-93,-51,122,124,122,125,121,124,43,44,43,46,44,45,7,0,10,0,5,6,0,0,0,0,0,0
8.2928,,248,18.021978021978022,-46.505494505494504,-24.35164835164835,84.87912087912088,-2.5054945054945055,2.562170308967596,2492,1293,2330,2888,2035,1478,-400,-300,-150,0,-150,0,-150,-99,-97,0,-76,-51,122,124,122,125,121,124,42,44,44,46,44,45,5,3,10,0,8,6,0,0,0,0,0,0
8.3263,,249,17.318681318681318,-46.94505494505494,-24.35164835164835,84.87912087912088,-2.5054945054945055,2.562170308967596,2481,1283,2327,2888,2032,1478,-350,-300,-100,0,-150,0,-131,-87,-86,0,-62,-51,122,124,122,125,121,124,43,44,43,46,44,45,1,0,14,0,3,5,0,0,0,0,0,0
8.3597,,250,16.791208791208792,-47.2967032967033,-24.35164835164835,84.87912087912088,-2.5054945054945055,2.562170308967596,2471,1275,2325,2888,2030,1478,-300,-250,-50,0,-100,0,-31,-62,-83,0,-55,-51,122,124,122,125,121,124,43,44,43,46,44,45,5,1,12,0,6,5,0,0,0,0,0,0
8.3932,,251,16.263736263736263,-47.472527472527474,-24.35164835164835,84.87912087912088,-2.5054945054945055,2.562170308967596,2462,1269,2325,2888,2028,1478,-250,-200,0,0,-50,0,-122,53,-79,0,69,-51,122,124,122,125,121,124,43,44,44,46,44,45,6,0,14,0,2,4,0,0,0,0,0,0
8.4267,,252,15.912087912087912,-47.472527472527474,-24.35164835164835,84.87912087912088,-2.5054945054945055,2.562170308967596,2452,1263,2325,2888,2027,1478,-300,-150,0,0,-50,0,-17,-44,-79,0,-44,-51,122,124,122,125,121,124,43,44,44,46,44,45,4,0,14,0,4,4,0,0,0,0,0,0
8.4602,,253,15.648351648351648,-47.472527472527474,-24.35164835164835,84.87912087912088,-2.5054945054945055,2.562170308967596,2446,1259,2325,2888,2027,1478,-250,-100,0,0,0,0,-79,-27,-79,0,-44,-51,122,124,122,125,121,124,43,44,43,46,44,45,5,1,15,0,4,5,0,0,0,0,0,0
8.4937,,254,15.648351648351648,-47.38461538461539,-24.263736263736263,84.87912087912088,-2.5054945054945055,2.562170308967596,2441,1255,2325,2888,2027,1478,-200,-100,0,0,0,0,-69,0,-79,0,-44,-51,122,124,122,125,121,124,42,44,43,46,44,45,5,0,14,0,4,4,0,0,0,0,0,0
8.5272,,255,15.648351648351648,-47.2967032967033,-24.263736263736263,84.87912087912088,-2.5934065934065935,2.562170308967596,2435,1255,2325,2888,2027,1478,-150,-50,0,0,0,0,-48,23,-76,0,-44,-51,122,124,122,125,121,124,43,44,43,46,44,45,4,1,13,0,4,5,0,0,0,0,0,0
8.5607,,256,15.648351648351648,-47.2967032967033,-24.263736263736263,84.7032967032967,-3.032967032967033,2.562170308967596,2432,1255,2325,2888,2027,1478,-100,0,0,0,0,0,-41,27,-76,0,-48,-51,122,124,122,125,121,124,43,44,43,46,44,45,1,2,13,0,5,5,0,0,0,0,0,0
8.5943,,257,15.648351648351648,-47.20879120879121,-24.263736263736263,84.7032967032967,-3.6483516483516483,2.562170308967596,2431,1255,2325,2888,2027,1478,-50,0,0,0,0,0,-34,27,-76,-23,-71,-51,122,124,122,125,121,124,43,44,44,46,44,45,1,3,13,0,11,7,0,0,0,0,0,0
8.6278,,258,15.648351648351648,-47.20879120879121,-24.263736263736263,84.7032967032967,-3.7362637362637363,2.562170308967596,2429,1255,2325,2888,2024,1478,-100,0,0,0,0,0,-27,30,-76,-23,28,-51,122,124,122,125,121,124,43,44,43,46,44,45,1,3,13,0,12,5,0,0,0,0,0,0
8.6613,,259,15.736263736263735,-47.472527472527474,-24.263736263736263,84.87912087912088,-3.3846153846153846,2.562170308967596,2427,1255,2325,2888,2020,1478,-50,0,0,0,-150,0,0,30,-76,-23,-72,-51,122,124,122,125,121,124,43,44,43,46,44,45,0,3,12,0,6,5,0,0,0,0,0,0
8.6948,,260,15.736263736263735,-47.56043956043956,-24.263736263736263,84.87912087912088,-3.2967032967032965,2.562170308967596,2427,1254,2325,2888,2019,1478,0,-50,0,0,-50,0,0,23,-76,0,-44,-51,122,124,122,125,121,124,43,44,43,46,44,45,0,1,12,0,5,6,0,0,0,0,0,0
8.7282,,261,15.736263736263735,-47.56043956043956,-24.263736263736263,84.87912087912088,-3.208791208791209,2.562170308967596,2427,1253,2325,2888,2017,1478,0,0,0,0,-50,0,0,23,-76,0,-41,-51,122,124,122,125,121,124,43,44,44,46,44,45,0,0,13,0,3,5,0,0,0,0,0,0
