t,marker,frame_idx,goal_pos.shoulder_pan,goal_pos.shoulder_lift,goal_pos.elbow_flex,goal_pos.wrist_flex,goal_pos.wrist_roll,goal_pos.gripper,pos.shoulder_pan,pos.shoulder_lift,pos.elbow_flex,pos.wrist_flex,pos.wrist_roll,pos.gripper,vel.shoulder_pan,vel.shoulder_lift,vel.elbow_flex,vel.wrist_flex,vel.wrist_roll,vel.gripper,load.shoulder_pan,load.shoulder_lift,load.elbow_flex,load.wrist_flex,load.wrist_roll,load.gripper,volt.shoulder_pan,volt.shoulder_lift,volt.elbow_flex,volt.wrist_flex,volt.wrist_roll,volt.gripper,temp.shoulder_pan,temp.shoulder_lift,temp.elbow_flex,temp.wrist_flex,temp.wrist_roll,temp.gripper,curr.shoulder_pan,curr.shoulder_lift,curr.elbow_flex,curr.wrist_flex,curr.wrist_roll,curr.gripper,goal2.shoulder_pan,goal2.shoulder_lift,goal2.elbow_flex,goal2.wrist_flex,goal2.wrist_roll,goal2.gripper
12.9699,,388,3.956043956043956,-25.23076923076923,-44.395604395604394,99.20879120879121,2.769230769230769,2.3360964581763377,2281,1716,2326,3040,2085,1478,50,-1000,-1050,0,0,-50,55,-604,-653,86,-58,-62,119,121,118,121,118,120,43,44,44,46,44,45,6,323,306,17,8,8,0,0,0,0,0,0
13.0034,,389,3.956043956043956,-24.615384615384617,-45.53846153846154,99.12087912087912,3.032967032967033,2.3360964581763377,2281,1678,2285,3040,2084,1478,0,-1100,-1200,0,-50,0,58,-575,-663,31,-25,-62,119,121,119,121,118,120,43,44,44,46,44,45,8,218,262,6,3,9,0,0,0,0,0,0
13.0368,,390,4.483516483516484,-22.153846153846153,-45.010989010989015,99.56043956043956,3.120879120879121,2.3360964581763377,2281,1641,2236,3040,2084,1478,0,-1150,-1400,0,0,0,58,-323,-475,51,-23,-62,119,121,119,122,119,121,43,44,44,46,44,45,7,111,212,5,0,9,0,0,0,0,0,0
13.0702,,391,5.362637362637362,-17.054945054945055,-42.81318681318681,99.91208791208791,3.208791208791209,2.260738507912585,2281,1609,2191,3040,2083,1478,0,-1100,-1350,0,0,0,80,-237,-426,72,0,-62,120,122,120,123,120,122,43,44,44,46,44,45,14,37,73,12,0,9,0,0,0,0,0,0
13.1036,,392,6.593406593406593,-11.604395604395604,-39.824175824175825,100.79120879120879,3.6483516483516483,2.260738507912585,2285,1591,2160,3040,2083,1478,100,-700,-1200,0,0,0,133,-37,-159,83,0,-69,121,123,121,124,120,123,43,44,44,46,44,45,22,5,11,17,0,11,0,0,0,0,0,0
13.137,,393,7.824175824175824,-6.153846153846154,-36.92307692307692,101.49450549450549,4.351648351648351,2.260738507912585,2292,1587,2146,3040,2083,1478,200,-300,-650,0,0,0,158,243,-52,86,44,-69,121,123,121,124,121,123,43,44,44,46,44,45,27,48,1,18,4,10,0,0,0,0,0,0
13.1704,,394,8.0,-0.8791208791208791,-33.23076923076923,102.10989010989012,4.8791208791208796,2.260738507912585,2301,1600,2142,3040,2084,1478,300,250,-150,0,0,0,174,329,116,86,80,-69,121,123,121,124,120,123,43,44,44,46,44,45,12,103,15,18,5,11,0,0,0,0,0,0
13.2038,,395,8.0,2.989010989010989,-29.0989010989011,102.10989010989012,4.8791208791208796,2.260738507912585,2309,1617,2139,3041,2088,1478,250,450,-50,50,100,0,125,483,270,83,73,-69,120,123,121,123,120,122,43,44,44,46,44,45,6,310,60,16,4,11,0,0,0,0,0,0
13.2371,,396,8.175824175824175,5.978021978021978,-25.934065934065934,102.02197802197803,4.8791208791208796,2.260738507912585,2315,1641,2155,3042,2093,1478,200,650,450,0,250,0,101,587,369,79,51,-69,120,122,120,123,119,121,43,44,44,46,44,45,13,458,82,13,2,11,0,0,0,0,0,0
13.2705,,397,8.527472527472527,7.736263736263736,-23.64835164835165,101.93406593406593,4.7032967032967035,2.3360964581763377,2320,1675,2181,3042,2096,1478,100,1100,650,0,100,0,97,541,343,79,44,-69,120,122,120,122,119,121,43,44,44,46,44,45,8,387,84,15,2,11,0,0,0,0,0,0
13.304,,398,8.967032967032967,8.87912087912088,-22.417582417582416,101.84615384615384,4.43956043956044,2.4114544084400906,2324,1722,2220,3042,2097,1478,150,1300,1000,0,100,0,95,475,311,79,30,-62,120,122,120,123,119,122,43,44,44,46,44,45,13,192,43,15,1,8,0,0,0,0,0,0
13.3374,,399,8.967032967032967,9.31868131868132,-22.32967032967033,101.84615384615384,4.351648351648351,2.4114544084400906,2330,1780,2254,3042,2098,1478,150,1650,1200,0,50,0,93,306,221,79,0,-58,121,123,121,124,120,123,43,44,44,46,44,45,13,37,26,15,1,8,0,0,0,0,0,0
13.3707,,400,8.967032967032967,9.23076923076923,-22.32967032967033,101.75824175824175,4.615384615384615,2.4114544084400906,2332,1822,2283,3042,2097,1478,150,1600,850,0,0,0,79,220,217,79,0,-58,121,123,122,124,121,123,43,44,44,46,44,45,11,9,3,15,0,8,0,0,0,0,0,0
13.4041,,401,8.967032967032967,8.791208791208792,-22.417582417582416,101.75824175824175,4.615384615384615,2.4114544084400906,2334,1868,2311,3041,2097,1478,50,1350,850,-50,-100,0,-45,-17,23,83,27,-58,121,124,122,124,121,123,43,44,44,46,44,45,12,12,0,17,2,9,0,0,0,0,0,0
13.4375,,402,8.791208791208792,8.175824175824175,-22.417582417582416,101.75824175824175,4.791208791208791,2.4114544084400906,2334,1909,2332,3041,2098,1478,0,1300,800,0,50,0,72,-122,0,83,23,-58,121,123,122,124,121,123,43,44,44,46,44,45,11,76,40,16,1,9,0,0,0,0,0,0
13.4709,,403,8.703296703296703,7.384615384615385,-22.32967032967033,101.75824175824175,4.791208791208791,2.4114544084400906,2336,1929,2342,3041,2098,1478,0,1000,350,0,0,0,62,-166,-62,83,30,-58,121,123,121,124,120,123,43,44,44,46,44,45,9,168,33,16,2,8,0,0,0,0,0,0
13.5043,,404,8.791208791208792,7.1208791208791204,-22.32967032967033,101.75824175824175,4.791208791208791,2.4114544084400906,2340,1929,2342,3041,2099,1478,200,100,0,0,50,0,41,-207,-58,83,27,-58,121,123,121,124,120,123,43,44,44,46,44,45,4,102,16,17,1,9,0,0,0,0,0,0
13.5377,,405,8.87912087912088,7.1208791208791204,-22.32967032967033,101.84615384615384,4.791208791208791,2.4114544084400906,2340,1921,2340,3041,2099,1478,0,-200,-50,0,0,0,44,-171,-51,83,27,-58,121,123,121,124,120,123,43,44,44,46,44,45,5,75,4,17,1,8,0,0,0,0,0,0
13.5711,,406,8.87912087912088,7.032967032967033,-22.32967032967033,101.93406593406593,4.791208791208791,2.4114544084400906,2339,1912,2339,3041,2099,1478,-50,-300,-50,0,0,0,51,-146,-48,83,27,-58,121,123,122,124,121,123,43,44,44,46,44,45,4,31,4,16,1,9,0,0,0,0,0,0
13.6045,,407,8.87912087912088,7.032967032967033,-22.153846153846153,101.93406593406593,4.791208791208791,2.4114544084400906,2339,1906,2339,3041,2099,1478,0,-200,0,0,0,0,51,-125,-48,83,27,-58,121,124,122,124,121,123,43,44,44,46,44,45,4,11,4,17,2,8,0,0,0,0,0,0
13.6378,,408,8.87912087912088,7.032967032967033,-22.153846153846153,101.93406593406593,4.791208791208791,2.4114544084400906,2340,1905,2340,3041,2099,1478,50,-50,0,0,0,0,48,-118,-44,83,27,-58,121,123,122,124,121,123,43,44,44,46,44,45,4,28,5,17,1,8,0,0,0,0,0,0
13.6712,,409,8.87912087912088,7.032967032967033,-22.24175824175824,101.93406593406593,4.791208791208791,2.4114544084400906,2340,1907,2341,3041,2099,1478,0,50,50,0,0,0,48,-125,-48,83,27,-58,121,123,122,124,121,123,43,44,44,46,44,45,4,36,4,16,1,8,0,0,0,0,0,0
13.7046,,410,8.703296703296703,7.032967032967033,-22.24175824175824,101.93406593406593,4.8791208791208796,2.4114544084400906,2341,1908,2342,3041,2099,1478,50,50,0,0,0,0,44,-129,-55,83,27,-58,121,123,122,124,121,123,43,44,44,46,44,45,4,39,5,16,1,9,0,0,0,0,0,0
13.738,,411,8.263736263736265,6.945054945054945,-22.417582417582416,101.75824175824175,5.406593406593407,2.4868123587038435,2342,1907,2342,3041,2099,1478,50,0,0,0,0,0,34,-129,-55,83,30,-58,121,123,122,124,121,123,43,44,44,46,44,45,3,40,4,17,2,9,0,0,0,0,0,0
13.7715,,412,8.0,7.2967032967032965,-22.681318681318682,101.4065934065934,6.725274725274725,3.014318010550113,2342,1906,2341,3041,2099,1478,0,-50,0,0,0,0,0,-125,-58,83,60,-55,121,123,122,124,121,123,43,44,44,46,44,45,1,38,6,16,6,7,0,0,0,0,0,0
13.8048,,413,8.0,7.824175824175824,-23.64835164835165,99.73626373626374,9.274725274725276,3.9939713639788996,2341,1905,2341,3041,2102,1478,-50,0,0,0,0,0,-23,-108,-69,83,120,27,121,124,122,124,121,123,43,44,44,46,44,45,1,28,11,16,14,1,0,0,0,0,0,0
13.8384,,414,8.703296703296703,8.527472527472527,-24.35164835164835,95.6043956043956,11.736263736263735,6.179351921627732,2340,1905,2341,3041,2112,1478,-50,0,0,0,250,0,0,-86,-134,72,191,85,121,123,122,124,121,123,43,44,44,46,44,45,0,17,29,10,24,7,0,0,0,0,0,0
13.8718,,415,10.10989010989011,9.406593406593407,-24.967032967032967,90.68131868131869,13.142857142857142,10.550113036925396,2341,1906,2341,3041,2127,1481,0,0,0,0,450,100,43,-40,-148,-64,248,187,121,123,121,124,121,123,43,44,44,46,44,45,3,9,47,6,26,28,0,0,0,0,0,0
13.9053,,416,13.538461538461538,10.285714285714286,-24.87912087912088,85.4065934065934,13.23076923076923,17.03089675960814,2343,1908,2341,3038,2146,1494,50,0,0,-50,600,150,117,23,-173,-277,240,342,121,123,121,124,120,123,43,44,44,46,44,45,17,2,64,33,10,36,0,0,0,0,0,0
13.9388,,417,16.615384615384617,11.604395604395604,-24.791208791208792,81.0989010989011,12.967032967032967,25.094197437829692,2348,1912,2341,3021,2163,1520,100,100,0,-450,550,700,127,0,-157,-332,146,370,120,123,121,123,120,122,43,44,44,46,44,45,41,0,56,101,2,64,0,0,0,0,0,0
13.9723,,418,18.9010989010989,13.45054945054945,-24.791208791208792,78.81318681318682,12.967032967032967,31.72569706103994,2362,1923,2341,2989,2174,1558,300,250,0,-900,350,1050,220,61,-153,-418,90,500,120,122,120,123,119,122,43,44,44,46,44,45,60,0,53,80,2,112,0,0,0,0,0,0
14.0057,,419,20.043956043956044,14.593406593406593,-24.791208791208792,78.46153846153847,13.31868131868132,36.925395629238885,2378,1934,2341,2950,2181,1606,500,300,0,-1100,200,1300,345,-22,-153,-424,65,500,120,122,120,123,119,122,43,44,44,46,44,45,86,2,53,57,1,80,0,0,0,0,0,0
14.0391,,420,21.0989010989011,15.032967032967033,-24.52747252747253,78.72527472527473,13.31868131868132,38.6586284853052,2396,1948,2341,2912,2186,1655,500,450,0,-1100,100,1500,261,19,-153,-305,74,500,120,122,121,123,120,122,43,44,44,46,44,45,73,0,54,20,5,70,0,0,0,0,0,0
14.0725,,421,21.89010989010989,14.593406593406593,-24.35164835164835,80.65934065934066,13.31868131868132,38.58327053504145,2415,1962,2341,2884,2190,1703,550,450,0,-1050,150,1450,228,-76,-143,-178,-69,500,121,123,121,123,120,122,43,44,44,46,44,45,70,0,46,5,2,66,0,0,0,0,0,0
14.106,,422,22.065934065934066,13.802197802197803,-24.52747252747253,84.35164835164835,13.406593406593407,38.35719668425019,2436,1973,2342,2865,2193,1753,600,400,50,-700,100,1450,262,-137,-139,-119,37,500,121,123,121,124,120,122,43,44,44,46,44,45,27,20,42,1,1,60,0,0,0,0,0,0
14.1395,,423,21.802197802197803,11.604395604395604,-24.439560439560438,88.74725274725274,13.406593406593407,36.397889977392616,2452,1975,2342,2861,2196,1804,600,100,0,-350,100,1450,100,-107,-146,98,34,500,121,123,121,124,120,122,43,44,44,46,44,45,7,28,50,13,1,57,0,0,0,0,0,0
14.173,,424,21.274725274725274,8.967032967032967,-24.263736263736263,93.4065934065934,12.791208791208792,31.348907309721174,2465,1974,2342,2871,2197,1853,450,-50,0,100,50,1450,125,-83,-143,239,27,500,121,123,121,124,120,122,43,44,44,46,44,45,2,50,48,35,0,38,0,0,0,0,0,0
14.2065,,425,20.395604395604394,6.153846153846154,-24.263736263736263,97.8021978021978,11.912087912087912,23.51168048229088,2473,1969,2342,2889,2198,1893,250,-100,0,500,0,1450,66,-293,-136,261,-51,163,121,123,121,123,120,122,43,44,44,46,44,45,0,128,43,43,2,5,0,0,0,0,0,0
14.2399,,426,18.54945054945055,2.197802197802198,-24.263736263736263,100.87912087912088,10.417582417582418,11.529766390354181,2476,1961,2342,2918,2197,1911,100,-200,0,800,0,900,-25,-293,-136,342,-88,-170,120,122,121,123,119,122,43,44,44,46,44,45,0,197,42,60,13,18,0,0,0,0,0,0
14.2733,,427,16.439560439560438,-1.934065934065934,-24.087912087912088,102.1978021978022,10.241758241758241,0.6782215523737753,2476,1949,2342,2952,2192,1901,0,-300,0,1050,-50,-50,-103,-398,-136,353,-140,-351,120,122,120,122,119,121,43,44,44,46,44,45,12,269,42,42,14,139,0,0,0,0,0,0
14.3067,,428,14.32967032967033,-7.824175824175824,-22.32967032967033,102.46153846153847,9.89010989010989,2.3360964581763377,2471,1931,2342,2986,2185,1867,-50,-450,0,1050,-250,-700,-173,-577,-129,228,27,-500,119,121,119,122,118,121,43,44,44,46,44,45,14,290,37,6,4,124,0,0,0,0,0,0
14.3401,,429,12.307692307692308,-15.648351648351648,-18.813186813186814,102.28571428571429,9.538461538461538,5.727204220045215,2458,1902,2342,3010,2179,1822,-400,-800,0,750,-150,-1300,-211,-580,-52,114,-97,-500,119,121,119,122,118,120,43,44,44,46,44,45,23,328,16,1,9,71,0,0,0,0,0,0
14.3735,,430,10.021978021978022,-21.89010989010989,-15.472527472527473,102.1978021978022,9.010989010989011,4.672192916352675,2443,1863,2344,3025,2173,1773,-400,-1150,0,650,-150,-1450,-253,-704,124,54,-84,-500,119,121,119,121,118,120,43,44,44,46,44,45,30,447,12,0,1,67,0,0,0,0,0,0
14.4068,,431,6.945054945054945,-26.63736263736264,-12.571428571428571,102.1978021978022,8.307692307692308,2.4868123587038435,2427,1817,2358,3034,2168,1727,-500,-1350,400,250,-200,-1400,-196,-705,127,118,-91,-500,119,121,119,121,118,120,43,44,44,46,44,45,27,366,9,2,4,64,0,0,0,0,0,0
14.4402,,432,4.571428571428571,-29.274725274725274,-10.021978021978022,102.1978021978022,7.252747252747253,2.110022607385079,2407,1759,2381,3038,2162,1677,-500,-1650,600,300,-100,-1450,-333,-818,254,93,-102,-500,119,121,119,121,118,120,43,44,44,46,44,45,45,310,2,9,3,53,0,0,0,0,0,0
14.4736,,433,4.131868131868132,-30.32967032967033,-7.912087912087912,102.10989010989012,6.549450549450549,2.4114544084400906,2384,1698,2406,3039,2155,1626,-650,-1800,750,50,-150,-1500,-253,-674,199,90,-126,-500,119,121,119,122,118,121,43,44,44,46,44,45,55,272,0,15,16,46,0,0,0,0,0,0
14.507,,434,4.21978021978022,-30.417582417582416,-5.538461538461538,102.10989010989012,6.373626373626373,2.4868123587038435,2354,1642,2434,3039,2146,1580,-900,-1800,850,0,-300,-1450,-190,-680,189,90,-126,-246,120,122,120,122,119,122,43,44,44,46,44,45,17,136,0,18,8,9,0,0,0,0,0,0
14.5404,,435,4.21978021978022,-30.76923076923077,-3.076923076923077,102.10989010989012,6.197802197802198,2.562170308967596,2332,1589,2463,3039,2139,1547,-650,-1600,800,0,-250,-1200,-164,-461,176,90,30,-216,121,123,121,123,120,122,43,44,44,46,44,45,2,43,0,18,1,2,0,0,0,0,0,0
14.5738,,436,4.21978021978022,-30.945054945054945,-1.4065934065934067,102.02197802197803,6.1098901098901095,2.562170308967596,2317,1547,2490,3039,2134,1523,-550,-1400,800,0,-150,-750,20,-308,173,90,-76,-146,121,123,121,124,120,123,43,44,44,46,44,45,0,14,0,18,3,0,0,0,0,0,0,0
14.6071,,437,3.956043956043956,-30.945054945054945,-0.8791208791208791,102.02197802197803,6.021978021978022,2.562170308967596,2308,1516,2515,3039,2130,1507,-300,-1050,750,0,-100,-450,59,-280,172,90,-62,-79,121,123,122,124,121,123,43,44,44,46,44,45,0,3,0,19,3,6,0,0,0,0,0,0
14.6405,,438,3.78021978021978,-30.945054945054945,-0.7912087912087912,102.02197802197803,5.670329670329671,2.562170308967596,2302,1495,2541,3040,2127,1497,-150,-700,750,0,-100,-400,-48,-132,78,86,-62,-37,121,124,122,124,121,123,43,44,44,46,44,45,0,2,0,18,4,6,0,0,0,0,0,0
14.6739,,439,3.6923076923076925,-30.945054945054945,-0.7912087912087912,102.02197802197803,5.230769230769231,2.562170308967596,2298,1480,2560,3040,2125,1490,-150,-400,650,50,-50,-250,-44,-69,79,86,-69,-97,121,124,122,124,121,123,43,44,44,46,44,45,1,6,2,18,1,1,0,0,0,0,0,0
14.7073,,440,3.6043956043956045,-30.945054945054945,-0.7912087912087912,102.02197802197803,4.967032967032967,2.562170308967596,2297,1471,2569,3040,2122,1486,-50,-350,300,0,-50,-100,-41,-115,41,86,45,-79,121,124,122,124,121,123,43,44,44,46,44,45,1,8,0,18,3,8,0,0,0,0,0,0
14.7407,,441,3.5164835164835164,-30.857142857142858,-0.7912087912087912,102.02197802197803,4.967032967032967,2.562170308967596,2296,1465,2576,3040,2118,1484,0,-200,200,0,-100,-100,-44,-93,0,86,-69,-72,121,124,122,124,121,123,43,44,44,46,44,45,1,3,0,18,9,10,0,0,0,0,0,0
14.7741,,442,3.5164835164835164,-30.681318681318682,-0.7912087912087912,101.93406593406593,4.967032967032967,2.562170308967596,2292,1463,2579,3040,2115,1482,-100,-100,150,0,-150,-100,-30,-79,-30,86,-55,-65,121,124,122,124,121,123,43,44,44,46,44,45,1,9,1,18,7,9,0,0,0,0,0,0
14.8075,,443,3.5164835164835164,-30.32967032967033,-0.7912087912087912,101.84615384615384,4.967032967032967,2.562170308967596,2289,1463,2580,3040,2113,1482,-100,0,100,0,-100,0,0,-72,-34,86,69,-65,121,124,122,124,121,123,43,44,44,46,44,45,0,12,1,17,2,10,0,0,0,0,0,0
14.8409,,444,3.340659340659341,-29.978021978021978,-0.7912087912087912,101.67032967032966,4.967032967032967,2.562170308967596,2289,1463,2580,3040,2112,1482,0,0,0,0,-50,0,0,-57,-34,86,-44,-65,121,124,122,124,121,123,43,44,44,46,44,45,0,9,0,18,4,10,0,0,0,0,0,0
14.8743,,445,2.6373626373626373,-29.186813186813186,-0.5274725274725275,101.23076923076923,4.8791208791208796,2.562170308967596,2289,1463,2580,3040,2111,1482,0,0,0,0,-50,0,-27,-44,-34,86,-41,-65,121,124,122,124,121,123,43,44,44,46,44,45,1,4,1,18,3,10,0,0,0,0,0,0
14.9077,,446,-0.43956043956043955,-27.428571428571427,-0.5274725274725275,100.52747252747253,4.527472527472527,2.637528259231349,2289,1463,2580,3040,2111,1482,0,0,0,0,0,0,-68,0,-23,86,-44,-65,121,124,122,124,121,123,43,44,44,46,44,45,7,2,0,17,4,10,0,0,0,0,0,0
14.9411,,447,-5.8901098901098905,-25.054945054945055,-0.5274725274725275,99.82417582417582,4.175824175824176,2.93896006028636,2286,1466,2580,3040,2110,1482,-100,50,0,0,-50,0,-170,-23,-23,86,-64,-62,121,123,122,124,121,123,43,44,44,46,44,45,13,5,0,18,8,9,0,0,0,0,0,0
14.9744,,448,-12.219780219780219,-22.417582417582416,-0.5274725274725275,99.20879120879121,4.351648351648351,3.391107761868877,2273,1476,2580,3040,2107,1482,-200,300,0,0,-50,0,-297,174,-23,79,-65,-44,121,123,122,124,121,123,43,44,44,46,44,45,52,6,0,14,8,4,0,0,0,0,0,0
15.0078,,449,-19.516483516483518,-18.9010989010989,-0.6153846153846154,99.03296703296704,4.967032967032967,5.124340617935192,2249,1492,2580,3040,2105,1482,-650,400,0,0,-100,0,-366,226,-23,35,-48,16,121,123,121,124,121,123,43,44,44,46,44,45,77,16,0,6,2,1,0,0,0,0,0,0
15.0412,,450,-26.10989010989011,-15.56043956043956,-0.6153846153846154,99.03296703296704,5.054945054945055,8.364732479276563,2212,1513,2580,3040,2105,1483,-900,600,0,0,-50,0,-494,285,-27,48,22,85,121,123,121,124,121,123,43,44,44,46,44,45,113,9,1,4,1,12,0,0,0,0,0,0
15.0746,,451,-30.76923076923077,-12.747252747252746,-0.43956043956043955,99.03296703296704,4.791208791208791,13.489073097211756,2166,1538,2580,3040,2105,1488,-1300,800,0,0,0,100,-507,239,-27,48,0,265,121,123,121,124,120,123,43,44,44,46,44,45,107,31,0,4,0,39,0,0,0,0,0,0
15.1081,,452,-33.142857142857146,-10.54945054945055,-0.43956043956043955,99.12087912087912,4.175824175824176,20.497362471740768,2113,1569,2581,3040,2104,1509,-1550,850,0,0,0,250,-633,266,0,48,-27,328,121,123,121,124,120,123,43,44,44,46,44,45,107,17,0,4,1,86,0,0,0,0,0,0
15.1416,,453,-34.285714285714285,-9.23076923076923,-0.43956043956043955,99.12087912087912,4.175824175824176,28.25923134890731,2062,1604,2582,3040,2104,1541,-1600,1050,50,0,0,850,-627,240,-27,51,-63,500,121,123,121,123,120,122,43,44,44,46,44,45,65,2,1,6,7,118,0,0,0,0,0,0
15.1751,,454,-34.285714285714285,-8.43956043956044,-0.43956043956043955,99.12087912087912,4.8791208791208796,35.19216277317257,2007,1640,2582,3040,2103,1585,-1650,1000,0,0,-50,1200,-518,164,-27,51,-44,500,121,123,121,124,120,122,43,44,44,46,44,45,39,0,2,5,5,91,0,0,0,0,0,0
15.2085,,455,-34.285714285714285,-7.736263736263736,-0.43956043956043955,99.12087912087912,5.230769230769231,41.3715146948003,1956,1670,2582,3040,2102,1633,-1500,1050,0,0,-50,1450,-301,141,-27,51,0,500,121,123,121,124,120,123,43,44,44,46,44,45,5,0,1,4,2,66,0,0,0,0,0,0
15.242,,456,-33.67032967032967,-6.857142857142857,-0.43956043956043955,99.20879120879121,5.582417582417582,45.139412207987945,1918,1696,2583,3040,2101,1683,-1150,800,0,0,0,1500,-153,-47,-27,51,37,500,121,123,121,124,121,123,43,44,44,46,44,45,1,0,1,5,3,55,0,0,0,0,0,0
15.2755,,457,-32.967032967032964,-5.978021978021978,-0.5274725274725275,99.20879120879121,7.428571428571429,45.591559909570464,1893,1711,2583,3040,2102,1734,-900,400,50,0,0,1550,-34,-39,-30,55,57,500,121,123,122,124,121,123,43,44,44,46,44,45,0,0,2,6,5,50,0,0,0,0,0,0
15.309,,458,-30.505494505494507,-5.362637362637362,-0.7032967032967034,99.20879120879121,10.32967032967033,44.46119065561417,1880,1722,2583,3040,2106,1784,-500,400,0,0,50,1450,-28,68,-34,55,118,500,121,123,122,124,121,123,43,44,44,46,44,45,12,0,3,6,16,47,0,0,0,0,0,0
15.3424,,459,-26.63736263736264,-5.010989010989011,-0.7912087912087912,99.12087912087912,13.31868131868132,40.54257724189902,1877,1730,2582,3040,2116,1832,-250,250,0,0,150,1500,93,43,-37,55,133,500,121,123,121,124,120,123,43,44,44,46,44,45,13,0,4,5,37,45,0,0,0,0,0,0
15.3759,,460,-21.186813186813186,-4.571428571428571,-1.1428571428571428,98.94505494505495,14.901098901098901,32.78070836473248,1882,1737,2582,3040,2133,1881,0,200,-50,0,500,1450,254,27,-41,51,189,500,121,123,121,124,120,123,43,44,44,46,44,45,48,5,4,5,30,49,0,0,0,0,0,0
15.4093,,461,-14.417582417582418,-3.78021978021978,-1.4065934065934067,98.24175824175825,15.340659340659341,22.38131122833459,1897,1744,2582,3040,2156,1932,400,200,0,0,700,1500,389,0,-60,44,171,482,121,123,121,124,120,123,43,44,44,46,44,45,77,5,7,4,23,46,0,0,0,0,0,0
15.4427,,462,-7.032967032967033,-2.989010989010989,-1.4065934065934067,96.04395604395604,15.868131868131869,8.440090429540316,1923,1753,2582,3039,2176,1973,750,300,0,0,600,1450,507,0,-65,0,120,161,121,123,121,124,120,123,43,44,44,46,44,45,129,1,9,1,4,6,0,0,0,0,0,0
15.4761,,463,0.6153846153846154,-1.934065934065934,-1.2307692307692308,92.96703296703296,16.395604395604394,0.0,1960,1762,2582,3039,2192,1990,1150,300,0,0,500,800,565,119,-65,-82,164,-210,121,123,121,123,120,122,43,44,44,46,44,45,179,0,9,6,3,31,0,0,0,0,0,0
15.5095,,464,7.1208791208791204,-0.43956043956043955,-0.967032967032967,91.56043956043956,17.0989010989011,3.9939713639788996,2003,1771,2582,3034,2206,1979,1250,250,0,-100,400,-250,599,-65,-58,-227,130,-499,120,122,120,123,119,122,43,44,44,46,44,45,207,0,7,41,1,145,0,0,0,0,0,0
15.543,,465,11.428571428571429,0.6153846153846154,-0.967032967032967,91.38461538461539,17.274725274725274,7.234363225320271,2058,1780,2582,3016,2215,1939,1550,300,0,-450,350,-1250,680,78,-47,-155,121,-500,120,122,120,122,119,121,43,44,44,46,44,45,208,0,4,24,11,99,0,0,0,0,0,0
15.5766,,466,12.571428571428571,0.7912087912087912,-0.967032967032967,91.2967032967033,17.36263736263736,5.35041446872645,2119,1792,2582,2998,2225,1895,1800,350,0,-650,300,-1350,778,93,-48,-150,93,-500,120,122,120,123,119,121,43,44,44,46,44,45,207,0,4,3,3,65,0,0,0,0,0,0
15.6101,,467,12.659340659340659,0.5274725274725275,-0.8791208791208791,91.38461538461539,17.53846153846154,2.4114544084400906,2184,1804,2583,2988,2231,1845,1900,350,0,-300,200,-1500,635,30,-48,-111,69,-500,120,122,120,123,119,122,43,44,44,46,44,45,111,9,4,1,0,51,0,0,0,0,0,0
15.6436,,468,12.307692307692308,0.08791208791208792,-0.8791208791208791,91.47252747252747,17.45054945054945,2.4114544084400906,2241,1811,2583,2979,2236,1795,1850,300,50,-250,150,-1450,446,-44,-48,-83,58,-500,121,123,121,124,120,122,43,44,44,46,44,45,29,31,5,2,3,52,0,0,0,0,0,0
15.6771,,469,11.604395604395604,-0.17582417582417584,-0.967032967032967,91.47252747252747,16.835164835164836,2.7882441597588548,2290,1812,2583,2975,2239,1744,1650,0,0,-100,100,-1500,197,-69,-48,-62,41,-500,121,123,121,124,120,123,43,44,44,46,44,45,4,15,7,3,2,59,0,0,0,0,0,0
15.7106,,470,10.725274725274724,-0.5274725274725275,-0.967032967032967,91.47252747252747,16.571428571428573,2.7882441597588548,2327,1812,2583,2972,2240,1696,1250,0,0,-100,50,-1500,117,-79,-51,-51,0,-500,121,123,121,124,120,123,43,44,44,46,44,45,0,17,8,2,1,51,0,0,0,0,0,0
15.744,,471,10.021978021978022,-0.43956043956043955,-0.967032967032967,91.47252747252747,16.307692307692307,2.7882441597588548,2350,1812,2583,2971,2241,1644,750,0,0,-50,50,-1500,-43,-101,-51,-44,-31,-477,121,123,121,124,120,123,43,44,44,46,44,45,3,23,8,1,2,56,0,0,0,0,0,0
15.7775,,472,9.582417582417582,-0.26373626373626374,-0.8791208791208791,91.47252747252747,16.21978021978022,2.7882441597588548,2358,1812,2583,2970,2241,1595,250,0,0,-50,0,-1500,17,-90,-51,-41,-44,-293,121,123,121,124,121,123,43,44,44,46,44,45,0,19,8,1,5,9,0,0,0,0,0,0
15.811,,473,9.406593406593407,-0.08791208791208792,-0.8791208791208791,91.47252747252747,15.516483516483516,2.7882441597588548,2360,1812,2583,2969,2241,1556,100,0,0,0,0,-1200,-32,-83,-48,80,-48,-230,121,124,122,124,121,123,43,44,44,46,44,45,1,17,7,1,6,2,0,0,0,0,0,0
15.8446,,474,9.31868131868132,-0.08791208791208792,-0.8791208791208791,91.47252747252747,14.901098901098901,2.7882441597588548,2358,1812,2583,2967,2240,1531,-100,0,0,-50,0,-750,-27,-76,-48,-34,-84,-160,121,124,122,124,121,123,43,44,44,46,44,45,2,13,7,0,16,1,0,0,0,0,0,0
